"","date","temp","dew_pt","hum","wind_spd","wind_gust","dir","vis","pressure","wind_chill","heat_index","precip","cond","fog","rain","snow","hail","thunder","tornado","airport"
"188",2014-10-07 06:11:00,64.4,62.6,94,0,NA,"North",4,29.88,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0,"KLGB"
"189",2014-10-07 06:53:00,63,62.1,97,0,NA,"North",7,29.89,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"190",2014-10-07 07:53:00,66,63,90,0,NA,"North",7,29.89,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"191",2014-10-07 08:53:00,73,57.9,59,0,NA,"North",9,29.91,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"192",2014-10-07 09:53:00,77,55,47,0,NA,"North",10,29.91,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"193",2014-10-07 10:53:00,82.9,54,37,0,NA,"North",10,29.9,NA,81.9,NA,"Clear",0,0,0,0,0,0,"KLGB"
"194",2014-10-07 11:53:00,86,45,24,0,NA,"North",10,29.89,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"195",2014-10-07 12:53:00,90,48,24,3.5,NA,"Variable",10,29.86,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"196",2014-10-07 13:53:00,87.1,39.9,19,8.1,NA,"South",10,29.84,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"197",2014-10-07 14:53:00,87.1,39.9,19,9.2,NA,"South",10,29.82,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"198",2014-10-07 15:53:00,86,37,18,6.9,NA,"SSW",10,29.81,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"199",2014-10-07 16:53:00,90,36,15,5.8,NA,"SSW",10,29.8,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"200",2014-10-07 17:53:00,81,64.9,58,6.9,NA,"NW",10,29.81,NA,82.7,NA,"Clear",0,0,0,0,0,0,"KLGB"
"201",2014-10-07 18:53:00,75.9,63,64,8.1,NA,"NW",10,29.82,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"202",2014-10-07 19:53:00,73,61,66,8.1,NA,"NW",10,29.84,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"203",2014-10-07 20:53:00,73,59,61,5.8,NA,"NW",10,29.84,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"204",2014-10-07 21:53:00,73,57.9,59,0,NA,"North",10,29.85,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"205",2014-10-07 22:53:00,71.1,62.1,73,5.8,NA,"South",10,29.86,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"206",2014-10-07 23:53:00,70,64.9,84,0,NA,"North",8,29.86,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"207",2014-10-08 00:53:00,66.9,62.1,84,0,NA,"North",10,29.86,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"208",2014-10-08 01:53:00,68,62.1,81,3.5,NA,"NNW",10,29.85,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"209",2014-10-08 02:53:00,68,62.1,81,0,NA,"North",9,29.84,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"210",2014-10-08 03:53:00,68,64,87,4.6,NA,"WNW",5,29.83,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"211",2014-10-08 04:53:00,66,64,93,3.5,NA,"WNW",4,29.82,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"212",2014-10-08 05:53:00,64.9,62.1,90,0,NA,"North",4,29.83,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"213",2014-10-08 06:53:00,64.9,63,93,3.5,NA,"NW",3,29.84,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"214",2014-10-08 07:53:00,66.9,64,90,3.5,NA,"NW",3,29.85,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"215",2014-10-08 08:53:00,72,63,73,5.8,NA,"NNW",5,29.85,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"216",2014-10-08 09:53:00,75,60.1,60,0,NA,"North",6,29.86,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"217",2014-10-08 10:53:00,79,57,47,0,NA,"North",9,29.85,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"218",2014-10-08 11:53:00,81,63,54,5.8,NA,"South",10,29.84,NA,82.2,NA,"Clear",0,0,0,0,0,0,"KLGB"
"219",2014-10-08 12:53:00,80.1,63,56,9.2,NA,"SSW",10,29.83,NA,81.5,NA,"Clear",0,0,0,0,0,0,"KLGB"
"220",2014-10-08 13:53:00,80.1,55.9,43,9.2,NA,"SSW",10,29.81,NA,80.2,NA,"Clear",0,0,0,0,0,0,"KLGB"
"221",2014-10-08 14:53:00,80.1,55,42,9.2,NA,"South",10,29.8,NA,80.1,NA,"Clear",0,0,0,0,0,0,"KLGB"
"222",2014-10-08 15:53:00,80.1,57.9,47,8.1,NA,"South",10,29.79,NA,80.6,NA,"Clear",0,0,0,0,0,0,"KLGB"
"223",2014-10-08 16:53:00,80.1,62.1,54,5.8,NA,"WNW",10,29.79,NA,81.2,NA,"Clear",0,0,0,0,0,0,"KLGB"
"224",2014-10-08 17:53:00,77,63,62,5.8,NA,"NW",10,29.8,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"225",2014-10-08 18:53:00,73,64,73,6.9,NA,"NW",10,29.81,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"226",2014-10-08 19:53:00,71.6,62.6,73,5.8,NA,"WNW",10,29.83,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"227",2014-10-08 20:53:00,70,64,81,3.5,NA,"NW",10,29.84,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"228",2014-10-08 21:53:00,70,64.9,84,0,NA,"North",10,29.86,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"229",2014-10-08 22:53:00,69.1,64.9,87,0,NA,"North",9,29.87,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"230",2014-10-08 23:53:00,68,64.9,90,0,NA,"North",10,29.88,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0,"KLGB"
"231",2014-10-09 00:26:00,69.8,64.4,83,0,NA,"North",10,29.88,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"232",2014-10-09 00:53:00,69.1,64,84,0,NA,"North",10,29.89,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"233",2014-10-09 01:53:00,69.1,64,84,4.6,NA,"ESE",10,29.89,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"234",2014-10-09 02:53:00,69.1,61,75,6.9,NA,"SSE",10,29.9,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"235",2014-10-09 03:53:00,68,60.1,76,0,NA,"North",10,29.89,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"236",2014-10-09 04:53:00,69.1,61,75,3.5,NA,"ENE",10,29.89,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"237",2014-10-09 05:53:00,69.1,59,70,6.9,NA,"SE",10,29.9,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"238",2014-10-09 06:53:00,68,59,73,5.8,NA,"East",10,29.91,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"239",2014-10-09 07:53:00,69.1,59,70,3.5,NA,"ENE",10,29.93,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"240",2014-10-09 08:53:00,70,59,68,3.5,NA,"East",10,29.94,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"241",2014-10-09 09:53:00,72,59,64,3.5,NA,"ESE",10,29.95,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"242",2014-10-09 10:53:00,73,59,61,8.1,NA,"SSE",10,29.95,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"243",2014-10-09 12:53:00,75.9,60.1,58,5.8,NA,"South",10,29.94,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"244",2014-10-09 13:53:00,73.9,60.1,62,6.9,NA,"South",10,29.92,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"245",2014-10-09 14:53:00,75,60.1,60,8.1,NA,"South",10,29.91,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"246",2014-10-09 15:53:00,73,60.1,64,6.9,NA,"SSW",10,29.9,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"247",2014-10-09 16:53:00,73,60.1,64,6.9,NA,"SSW",10,29.89,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"248",2014-10-09 17:53:00,72,60.1,66,4.6,NA,"Variable",10,29.9,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"249",2014-10-09 18:53:00,70,61,73,3.5,NA,"South",10,29.91,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"250",2014-10-09 19:53:00,70,62.1,76,3.5,NA,"SSW",10,29.92,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"251",2014-10-09 20:53:00,69.1,63,81,3.5,NA,"SSE",10,29.93,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"252",2014-10-09 21:53:00,69.1,64,84,0,NA,"North",10,29.95,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"253",2014-10-09 22:53:00,68,63,84,3.5,NA,"NNW",10,29.95,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"254",2014-10-09 23:53:00,66.9,62.1,84,0,NA,"North",10,29.95,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"255",2014-10-10 00:53:00,66.9,62.1,84,0,NA,"North",10,29.95,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0,"KLGB"
"256",2014-10-10 01:14:00,66.9,62.1,84,0,NA,"North",10,29.96,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"257",2014-10-10 01:26:00,66.9,62.1,84,0,NA,"North",10,29.95,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"258",2014-10-10 01:53:00,66.2,62.6,88,0,NA,"North",10,29.96,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"259",2014-10-10 02:27:00,66.9,62.1,84,0,NA,"North",10,29.96,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"260",2014-10-10 02:53:00,66.9,62.1,84,0,NA,"North",10,29.95,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"261",2014-10-10 03:53:00,66,62.1,87,0,NA,"North",10,29.94,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"262",2014-10-10 04:53:00,66,61,84,0,NA,"North",10,29.95,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"263",2014-10-10 05:53:00,66,61,84,3.5,NA,"East",10,29.95,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"264",2014-10-10 06:08:00,64.9,61,87,4.6,NA,"East",9,29.95,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0,"KLGB"
"265",2014-10-10 06:53:00,64.9,61,87,0,NA,"North",8,29.96,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"266",2014-10-10 07:53:00,66.9,62.1,84,3.5,NA,"East",6,29.98,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"267",2014-10-10 08:53:00,70,62.1,76,3.5,NA,"NNE",6,29.99,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"268",2014-10-10 09:53:00,73,62.1,68,0,NA,"North",6,29.99,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"269",2014-10-10 10:53:00,73,62.1,68,3.5,NA,"Variable",6,29.99,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"270",2014-10-10 11:53:00,75.9,63,64,6.9,NA,"Variable",7,29.98,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"271",2014-10-10 12:53:00,75.9,63,64,8.1,NA,"SW",10,29.96,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"272",2014-10-10 13:53:00,77,62.1,60,8.1,NA,"SSW",10,29.94,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"273",2014-10-10 14:53:00,79,62.1,56,8.1,NA,"West",10,29.92,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"274",2014-10-10 15:53:00,78.1,62.1,58,10.4,NA,"NW",10,29.92,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"275",2014-10-10 16:53:00,75.9,62.1,62,9.2,NA,"WNW",10,29.91,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"276",2014-10-10 17:53:00,73,61,66,10.4,NA,"NW",10,29.91,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"277",2014-10-10 18:53:00,70,62.1,76,9.2,NA,"NW",10,29.92,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"278",2014-10-10 19:53:00,69.1,62.1,78,6.9,NA,"NW",10,29.93,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"279",2014-10-10 20:53:00,68,62.1,81,5.8,NA,"NW",10,29.94,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"280",2014-10-10 21:53:00,66.9,62.1,84,0,NA,"North",10,29.94,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"281",2014-10-10 22:53:00,66.9,62.1,84,0,NA,"North",10,29.95,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"282",2014-10-10 23:53:00,66,62.1,87,0,NA,"North",9,29.94,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"283",2014-10-11 00:53:00,66,62.1,87,0,NA,"North",9,29.95,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"284",2014-10-11 01:53:00,66.2,62.6,88,0,NA,"North",8,29.95,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"285",2014-10-11 02:53:00,64.4,62.6,94,0,NA,"North",8,29.94,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"286",2014-10-11 03:33:00,64.9,61,87,0,NA,"North",8,29.93,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"287",2014-10-11 03:53:00,64,61,90,0,NA,"North",7,29.93,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"288",2014-10-11 04:13:00,64,61,90,0,NA,"North",8,29.93,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"289",2014-10-11 04:53:00,64.9,62.1,90,0,NA,"North",6,29.93,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"290",2014-10-11 05:53:00,66.2,62.6,88,0,NA,"North",7,29.94,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"291",2014-10-11 06:53:00,66,62.1,87,0,NA,"North",5,29.95,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"292",2014-10-11 07:22:00,66,62.1,87,0,NA,"North",4,29.96,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"293",2014-10-11 07:53:00,66,62.1,87,3.5,NA,"NW",3,29.98,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"294",2014-10-11 08:53:00,68,62.1,81,3.5,NA,"Variable",3,29.99,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"295",2014-10-11 09:53:00,68,62.1,81,0,NA,"North",3,30,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"296",2014-10-11 10:53:00,73,62.1,68,3.5,NA,"Variable",4,29.99,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"297",2014-10-11 11:27:00,73.9,62.1,66,0,NA,"North",4,29.98,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"298",2014-10-11 11:53:00,75.9,62.1,62,0,NA,"North",4,29.97,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"299",2014-10-11 12:53:00,78.1,63,60,6.9,NA,"South",4,29.95,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"300",2014-10-11 13:53:00,77,64,64,8.1,NA,"South",5,29.92,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"301",2014-10-11 14:53:00,79,64,60,6.9,NA,"SSW",7,29.9,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"302",2014-10-11 15:53:00,79,63,58,11.5,NA,"West",7,29.89,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"303",2014-10-11 16:53:00,75.9,63,64,11.5,NA,"WNW",9,29.89,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"304",2014-10-11 17:53:00,73.9,64,71,8.1,NA,"WNW",10,29.89,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"305",2014-10-11 18:53:00,71.1,64,78,8.1,NA,"WNW",10,29.9,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"306",2014-10-11 19:53:00,70,64,81,5.8,NA,"NW",10,29.91,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"307",2014-10-11 20:53:00,69.1,64,84,0,NA,"North",9,29.92,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"308",2014-10-11 21:53:00,68,64,87,4.6,NA,"WNW",9,29.92,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"309",2014-10-11 22:53:00,68,64.9,90,3.5,NA,"NNW",8,29.92,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"310",2014-10-11 23:53:00,68,64.9,90,0,NA,"North",7,29.91,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"311",2014-10-12 00:53:00,66.9,64,90,0,NA,"North",6,29.9,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"312",2014-10-12 01:53:00,66.2,64.4,94,0,NA,"North",6,29.91,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"313",2014-10-12 02:53:00,68,64.9,90,0,NA,"North",6,29.9,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"314",2014-10-12 03:53:00,68,64,87,3.5,NA,"NE",5,29.88,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"315",2014-10-12 04:53:00,68,64,87,3.5,NA,"ENE",5,29.88,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"316",2014-10-12 05:53:00,66.9,63,87,0,NA,"North",5,29.88,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"317",2014-10-12 06:53:00,66.9,63,87,4.6,NA,"East",5,29.9,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"318",2014-10-12 07:53:00,66.9,62.1,84,4.6,NA,"ENE",5,29.91,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"319",2014-10-12 08:53:00,69.1,62.1,78,5.8,NA,"East",6,29.92,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"320",2014-10-12 09:45:00,70,62.1,76,4.6,NA,"ENE",7,29.92,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"321",2014-10-12 09:53:00,71.1,62.1,73,5.8,NA,"ESE",7,29.91,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"322",2014-10-12 10:11:00,70,62.1,76,3.5,NA,"SSE",8,29.92,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"323",2014-10-12 10:22:00,71.1,62.1,73,4.6,NA,"SSW",8,29.92,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"324",2014-10-12 10:53:00,72,62.1,71,4.6,NA,"Variable",10,29.92,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"325",2014-10-12 11:00:00,73,62.1,68,6.9,NA,"Variable",10,29.92,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0,"KLGB"
"326",2014-10-12 11:53:00,73,62.1,68,8.1,NA,"SSW",10,29.91,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"327",2014-10-12 12:53:00,73,62.1,68,6.9,NA,"Variable",10,29.89,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"328",2014-10-12 13:53:00,73.4,62.6,69,6.9,NA,"Variable",10,29.88,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"329",2014-10-12 14:53:00,73,62.1,68,6.9,NA,"South",10,29.86,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"330",2014-10-12 15:53:00,73,63,71,8.1,NA,"South",10,29.86,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"331",2014-10-12 16:53:00,73,64,73,8.1,NA,"South",10,29.85,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"332",2014-10-12 17:53:00,70,63,78,5.8,NA,"South",10,29.87,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"333",2014-10-12 18:53:00,69.1,63,81,4.6,NA,"Variable",10,29.88,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0,"KLGB"
"334",2014-10-12 19:53:00,69.1,63,81,5.8,NA,"SSE",10,29.9,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"335",2014-10-12 20:04:00,69.1,64,84,3.5,NA,"South",10,29.91,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"336",2014-10-12 20:53:00,68,64,87,3.5,NA,"SSE",10,29.92,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"337",2014-10-12 21:00:00,68,64,87,3.5,NA,"SSE",10,29.92,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"338",2014-10-12 21:10:00,68,64,87,4.6,NA,"SE",10,29.92,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"339",2014-10-12 21:18:00,68,64,87,3.5,NA,"SE",10,29.92,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"340",2014-10-12 21:53:00,68,64,87,3.5,NA,"SE",10,29.93,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"341",2014-10-12 22:53:00,66,63,90,0,NA,"North",10,29.94,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0,"KLGB"
"342",2014-10-12 23:07:00,66,63,90,0,NA,"North",10,29.94,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"343",2014-10-12 23:53:00,68,63,84,3.5,NA,"East",10,29.94,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"344",2014-10-13 00:53:00,68,63,84,0,NA,"North",10,29.94,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"345",2014-10-13 01:53:00,68,63,84,0,NA,"North",10,29.95,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"346",2014-10-13 02:53:00,66.9,63,87,0,NA,"North",9,29.95,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"347",2014-10-13 03:53:00,66.9,63,87,0,NA,"North",8,29.95,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"348",2014-10-13 04:24:00,66.9,63,87,3.5,NA,"ESE",7,29.94,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"349",2014-10-13 04:53:00,66.2,62.6,88,0,NA,"North",7,29.95,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"350",2014-10-13 05:53:00,66.9,63,87,0,NA,"North",6,29.95,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"351",2014-10-13 06:53:00,66.2,62.6,88,0,NA,"North",5,29.96,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"352",2014-10-13 07:53:00,66.9,63,87,0,NA,"North",3,29.97,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"353",2014-10-13 08:53:00,66.9,63,87,0,NA,"North",3,30,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"354",2014-10-13 08:56:00,68,63,84,0,NA,"North",2,30,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"355",2014-10-13 09:28:00,69.8,62.6,78,0,NA,"North",4,30,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0,"KLGB"
"356",2014-10-13 09:53:00,70,63,78,0,NA,"North",4,30.01,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"357",2014-10-13 10:53:00,73.4,62.6,69,4.6,NA,"Variable",5,30.02,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"358",2014-10-13 11:53:00,75,64,69,6.9,NA,"Variable",5,30.02,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"359",2014-10-13 12:53:00,75.2,64.4,69,8.1,NA,"SSW",6,30,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"360",2014-10-13 13:53:00,75,64,69,6.9,NA,"SSW",7,29.98,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"361",2014-10-13 14:53:00,75,64,69,8.1,NA,"South",10,29.97,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"362",2014-10-13 15:53:00,75,64,69,6.9,NA,"SSE",10,29.96,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"363",2014-10-13 16:53:00,73.9,64.9,73,6.9,NA,"South",10,29.95,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"364",2014-10-13 17:53:00,75,64.9,71,3.5,NA,"Variable",10,29.94,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"365",2014-10-13 18:53:00,72,64,76,6.9,NA,"WNW",10,29.96,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"366",2014-10-13 19:53:00,69.1,64,84,6.9,NA,"NW",10,29.97,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"367",2014-10-13 20:53:00,68,64,87,4.6,NA,"NW",9,29.98,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"368",2014-10-13 21:53:00,68,64,87,0,NA,"North",8,29.99,NA,NA,NA,"Clear",0,0,0,0,0,0,"KLGB"
"369",2014-10-13 22:53:00,68,64,87,3.5,NA,"West",8,29.99,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0,"KLGB"
"370",2014-10-13 23:53:00,68,64,87,0,NA,"North",6,29.99,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"371",2014-10-14 00:53:00,68,64,87,4.6,NA,"WNW",6,29.99,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"372",2014-10-14 01:53:00,68,64.4,88,0,NA,"North",5,29.99,NA,NA,NA,"Overcast",0,0,0,0,0,0,"KLGB"
"373",2014-10-14 02:53:00,68,63,84,3.5,NA,"Variable",5,29.98,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"374",2014-10-14 03:53:00,66.9,62.1,84,3.5,NA,"North",5,29.96,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
"375",2014-10-14 04:53:00,66.9,62.1,84,3.5,NA,"NNE",5,29.96,NA,NA,NA,"Haze",0,0,0,0,0,0,"KLGB"
